1.630000000000000000e+02 2.552932891569072126e+03 9.462094363575458411e-01 2.652615675918518906e-02 -3.308685699844473049e+01
1.640000000000000000e+02 2.565826972247582944e+03 9.339904631820118430e-01 2.685661955244585813e-02 -3.285241245636471064e+01
1.650000000000000000e+02 2.578478256927466646e+03 9.215068838118682937e-01 2.718952927709955905e-02 -3.259808456908701402e+01
1.660000000000000000e+02 2.590875008212247849e+03 9.087807683004952564e-01 2.752487719503171615e-02 -3.232393311820107584e+01
1.670000000000000000e+02 2.603012923842677992e+03 8.958341722373260874e-01 2.786265353918801480e-02 -3.202994356369362094e+01
1.680000000000000000e+02 2.614887708224865492e+03 8.826891365111158017e-01 2.820284754183325152e-02 -3.171632416983273473e+01
1.690000000000000000e+02 2.626495072276038172e+03 8.693676870884072816e-01 2.854544746186865253e-02 -3.138306029605082159e+01
1.700000000000000000e+02 2.637830733238439279e+03 8.558844064439378174e-01 2.889044062307805777e-02 -3.103021152287554685e+01
1.710000000000000000e+02 2.648882986112126673e+03 8.422687184059014509e-01 2.923781345045465066e-02 -3.065783736037035823e+01
1.720000000000000000e+02 2.659662416809397200e+03 8.285426029044981044e-01 2.958755151248080098e-02 -3.026607152359989072e+01
1.730000000000000000e+02 2.670149903428380640e+03 8.147280241292960135e-01 2.993963956512569677e-02 -2.985497335760480198e+01
1.740000000000000000e+02 2.680341186053518868e+03 8.008469303406069439e-01 3.029406159991471920e-02 -2.942467639640020138e+01
1.750000000000000000e+02 2.690239438079873253e+03 7.869361103876565400e-01 3.065080089286986373e-02 -2.897546263848154524e+01
1.760000000000000000e+02 2.699833105450121820e+03 7.730095915325259082e-01 3.100983957420363341e-02 -2.850738990955515817e+01
1.770000000000000000e+02 2.709118565244030378e+03 7.591018286389933367e-01 3.137115723530954636e-02 -2.802058535326150945e+01
1.780000000000000000e+02 2.718084894686529879e+03 7.452319429875606804e-01 3.173473242737313155e-02 -2.751524905847738722e+01
1.790000000000000000e+02 2.726736031163142343e+03 7.314190390543049425e-01 3.210054319545386364e-02 -2.699150669607360697e+01
1.800000000000000000e+02 2.735068486757311348e+03 7.176970610444333154e-01 3.246856713237773057e-02 -2.644963236140673501e+01
1.810000000000000000e+02 2.743071347829273691e+03 7.040925076778236091e-01 3.283878143098590413e-02 -2.588989999928068286e+01
1.820000000000000000e+02 2.750748559639397172e+03 6.906318603768757391e-01 3.321116293610695130e-02 -2.531250911238932488e+01
1.830000000000000000e+02 2.758096640866690450e+03 6.773341547558884290e-01 3.358568819513521597e-02 -2.471773332024165981e+01
